NO_ASET,SUB_ASET,NO_ITEM,RINCIAN,NO_POLIS,TGL_POLIS,PREMI,KETERANGAN_ASURANSI,ALASAN_ASURANSI,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,STATUS,PERIODE,TAHUN,NO_ASURANSI,SCAN
120506002415,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Bangunan lama dan Sudah Rusak Berat,,,,,1,6,2023,1,
120503000130,0,1,,0401.22.002.4.00001-1/00,Fri Jan 27 2023 00:00:00 GMT+0700 (Western Indonesia Time),2039414931,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023105123654c573b37e1d.pdf
120503000169,0,1,,0401.22.002.4.00001-1/00,Fri Jan 27 2023 00:00:00 GMT+0700 (Western Indonesia Time),2039414931,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023150908654c93a48021d.pdf
120501000397,0,1,,0102.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),249797639,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023155722654c9ef2543f7.pdf
120506001956,0,1,,0103.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838110,31  Desember 2022 sd 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023124642654dc3c2031c1.pdf
120506001948,0,1,,0103.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 sd 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023130020654dc6f441bde.pdf
120504001616,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120506001580,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120502001699,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502001703,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502001702,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502001694,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120504001220,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023211147654f8ba393b0b.pdf
120504001218,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023210701654f8a8552ede.pdf
120504001217,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023210957654f8b3563189.pdf
120504001200,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 YAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202312154865505f84e158c.pdf
120504001199,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231218526550603ca2cf1.pdf
120504001198,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023122044655060ac8cb15.pdf
120504001197,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023123003655062dbe26a6.pdf
120504001196,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231231236550632b33d7d.pdf
120504001195,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202315221965508b3b77f66.pdf
120504001194,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202315195265508aa834768.pdf
120504001139,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023125130655067e239fb9.pdf
120504001140,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231254046550687c7ac3a.pdf
120504001141,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202313154765506d930854e.pdf
120504001142,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202313181865506e2ac6c4d.pdf
120504001144,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202313222465506f2023f7a.pdf
120504001158,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023135545655076f174cb1.pdf
120504001164,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202314094965507a3d93ab0.pdf
120504001165,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202314110265507a86d9ccb.pdf
120504001171,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202314304865507f281bb35.pdf
120504001172,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202314351665508034da83c.pdf
120507000339,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,USUL HAPUS ASET 2023 JUAL/LELANG,,,,,1,6,2023,1,
120507000341,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,USUL HAPUS ASET 2023 JUAL/LELANG,,,,,1,6,2023,1,
120507000322,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,USUL HAPUS ASET 2023 SECARA ADMINISTRASI,,,,,1,6,2023,1,
120507000346,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,USUL HAPUS ASET 2023 JUAL/LELANG,,,,,1,6,2023,1,
120507000340,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,USUL HAPUS ASET 2023 JUAL/LELANG,,,,,1,6,2023,1,
120504001082,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1103202307173665443c20cc079.pdf
120508000330,0,1,,0202.22.002.4.00001-1/00,Sat Dec 31 2022 00:00:00 GMT+0700 (Western Indonesia Time),4955621492,31 DES 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/110720231516516549f273b7293.pdf
120502001747,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/110620231603556548abfb35f95.pdf
120504001104,0,1,,0701.22.002.4.0001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),19705170,31 DES 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/110620231701276548b977d971e.pdf
120506002417,0,1,,0102.23.00.1.400001-8/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),15135627,31 Desember 2022 s/d 31 Desember 2023,,,,,,1,6,2023,1,
120506002424,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120501000390,0,1,,0102.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),249797639,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023153451654c99abe923e.pdf
120501000391,0,1,,0102.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),249797639,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023154146654c9b4adbbf4.pdf
120501000392,0,1,,0102.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),249797639,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023154442654c9bfa06b95.pdf
120501000429,0,1,,0102.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),249797639,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023160723654ca14b34335.pdf
120501000430,0,1,,0102.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),249797639,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023161229654ca27dd7247.pdf
120502002229,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023100433654d9dc10bee5.pdf
120502002230,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023100940654d9ef413f79.pdf
120506001954,0,1,,0103.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 sd 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023123102654dc01615106.pdf
120506001949,0,1,,0103.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 sd 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023132453654dccb5f27c9.pdf
120506001955,0,1,,0103.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 sd 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023131111654dc97f9e0c0.pdf
120502001705,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120505001711,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120505001413,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502002267,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120506001798,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001651,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023211915654f8d6356daf.pdf
120504001206,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023234320654faf2842eee.pdf
120504001205,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023234446654faf7edbf02.pdf
120504001204,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023234632654fafe87620a.pdf
120504001203,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023234805654fb0455c97c.pdf
120504001129,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231243586550661e89ec0.pdf
120504001132,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202312460165506699348a3.pdf
120504001135,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231248116550671b2d4f0.pdf
120504001136,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231249486550677cbb0a2.pdf
120504001143,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202313202565506ea93b1b4.pdf
120504001152,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023134606655074ae7a10a.pdf
120504001153,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202313480365507523644fd.pdf
120504001157,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023135121655075e9249f6.pdf
120504001181,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202315002165508615d6613.pdf
120504001182,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023150113655086497bc1d.pdf
120504001184,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231505176550873d950d6.pdf
120504001185,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1112202315062565508781b02f8.pdf
120504001186,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023150800655087e0c5682.pdf
120504001187,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231509276550883739c79.pdf
120506002152,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/110320230900166544543009c1a.pdf
120505001628,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11062023144454654899763acdb.pdf
120508000307,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/110620231514266548a06277ad2.pdf
120504001457,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/110720231348116549ddab74b61.pdf
120503000152,0,1,,0401.22.002.4.00001-1/00,Fri Jan 27 2023 00:00:00 GMT+0700 (Western Indonesia Time),2039414931,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11092023144936654c8f107e8db.pdf
120502002223,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023094321654d98c953c48.pdf
120502002224,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023094625654d998176604.pdf
120502002225,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023094922654d9a3248ee5.pdf
120502002231,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023101221654d9f95a60c3.pdf
120505001425,0,1,,0903.22.002.4.00001-1/00,Thu Feb 09 2023 00:00:00 GMT+0700 (Western Indonesia Time),83430465,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11102023144125654ddea50c867.pdf
120506001574,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120502001698,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120504001650,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11112023211527654f8c7faae3d.pdf
120504001188,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11122023151147655088c332914.pdf
120504001213,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111220231551516550922791b5e.pdf
120504001739,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023071243655169fb3005b.pdf
120502002236,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1113202307214865516c1ced72c.pdf
120504001584,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320230747136551721136156.pdf
120504001586,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231616086551e95819da7.pdf
120502002258,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023075705655174618c1e7.pdf
120502002268,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023080718655176c6d0fab.pdf
120502002269,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023081106655177aab3485.pdf
120502002294,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1113202308132965517839850cc.pdf
120502002350,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023081612655178dc927b7.pdf
120504001588,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320230817396551793332006.pdf
120502002390,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1113202308181765517959c4bfa.pdf
120504001302,0,1,,0903.22.002.4.00001-1/00,Thu Feb 09 2023 00:00:00 GMT+0700 (Western Indonesia Time),83430465,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1113202308271665517b74ae009.pdf
120504001601,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1113202308393265517e5452daa.pdf
120505001612,0,1,,0903.22.002.4.00001-1/00,Thu Feb 09 2023 00:00:00 GMT+0700 (Western Indonesia Time),83430465,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023084926655180a6b218b.pdf
120504001628,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023084935655180af0b9a6.pdf
120505001613,0,1,,0903.22.002.4.00001-1/00,Thu Feb 09 2023 00:00:00 GMT+0700 (Western Indonesia Time),83430465,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023085347655181ab775f1.pdf
120506001687,0,1,,010322002400001100,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31/12/2022 sd 31/12/2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023085507655181fb913d8.pdf
120505001703,0,1,,0903.22.002.4.00001-1/00,Thu Feb 09 2023 00:00:00 GMT+0700 (Western Indonesia Time),83430465,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320230859516551831741cd2.pdf
120505001646,0,1,,0904.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),32091505,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023091524655186bc4ecd9.pdf
120506002007,0,1,,0103.22.002.4.00001-1/00,Thu Feb 02 2012 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023092457655188f9b7f93.pdf
120504001072,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120506001607,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),19983811100,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120506002012,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11132023092805655189b504619.pdf
120506002017,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1113202309345765518b517072b.pdf
120502002266,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6,,,,,,,1,6,2023,1,
120506002154,0,1,,1002.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),250,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1113202309415365518cf163061.pdf
120502001655,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),62385997500,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
