NO_ASET,SUB_ASET,STATUS_PENGELOLAAN_RINCIAN,NAMA_PENYEWA,NO_KONTRAK_SEWA,AWAL_PERJANJIAN,AKHIR_PERJANJIAN,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,PIHAK_YANG_MENEMPATI,TAHUN,PERIODE,USES_TYPE,NO_USES,SCAN,NO_ITEM
120502001703,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,storage/upload/scan_pengelolaan/11102023154753654dee399272b.pdf,1
120502001702,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,storage/upload/scan_pengelolaan/11102023154930654dee9ab375a.pdf,1
120502001694,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120504001139,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11122023125151655067f73c0eb.pdf,1
120508000349,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,,1
120502001928,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120508000506,0,,,,,,,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/11152023111519655445d7030a9.pdf,1
120506002396,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),Digunakan saat kegiatan bongkar muat kapal cargo.,2023,7,O001,1,,1
120506001785,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120506001789,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120509000694,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),Untuk pagar pembatas di area pelabuhan,2023,7,O001,1,,1
120502004825,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502004830,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502004831,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502004835,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120509000385,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),Cabang Bontang,2023,7,O001,1,,1
120506001767,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PT PELINDO,2023,7,O001,1,,1
120504001125,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO REGION BITUNG,2023,7,O001,1,,1
120502001953,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120509000838,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),KSOP DAN POLSEK DWIKORA,2023,7,O004,1,,1
120506001770,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120503000088,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120502002918,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120504001437,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120505001576,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PELINDO,2023,7,O001,1,,1
120504001423,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),PT PRIMA ANUGERAH SEJAHTERA NUSANTARA,2023,7,O003,1,storage/upload/scan_pengelolaan/1115202316573965549613e741a.pdf,1
120505001648,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),KANTOR CABANG,2023,7,O001,1,,1
120508000401,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),KENDARAAN DINAS GENERAL MANAGER,2023,7,O001,1,,1
120506002422,0,,Widi Prayudi,PP.01/24/10/2/B1.1/GM/PBR-23,Tue Oct 24 2023 00:00:00 GMT+0700 (Western Indonesia Time),Thu Oct 24 2024 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,2023,7,O002,1,storage/upload/scan_pengelolaan/111520231903586554b3ae32617.pdf,1
120508000400,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),KENDARAAN DINAS MANAGER,2023,7,O001,1,,1
120503000117,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:27 GMT+0700 (Western Indonesia Time),KANTOR CABANG,2023,7,O001,1,,1
120506000749,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),SPMT Tg Intan,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231126096551a561d8674.pdf,1
120506002341,0,,,,,,,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/111320231127096551a59d9bc00.pdf,1
120506000781,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),SPMT Tg Intan,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231127406551a5bc24f6b.pdf,1
120506000825,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),SPMT Tg Intan,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231130016551a64932360.pdf,1
120506002340,0,,,,,,,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/111320231132226551a6d6c7f5e.pdf,1
120508000459,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231132406551a6e89247d.pdf,1
120508000460,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231139366551a888678cf.pdf,1
120502001689,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,,1
120502001687,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,,1
120508000469,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231146076551aa0fbeab1.pdf,1
120502001684,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,,1
120402000002,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),SPMT,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231149026551aabece7eb.pdf,1
120502001683,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231150366551ab1cbed4c.pdf,1
120502001682,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231151216551ab49a5a9f.pdf,1
120502001680,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502001681,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231153416551abd5a3727.pdf,1
120504001074,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),SPMT,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231156566551ac983d71e.pdf,1
120502001679,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231157406551acc4dfdf6.pdf,1
120502001678,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231200356551ad73ad112.pdf,1
120508000282,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,storage/upload/scan_pengelolaan/111320231203316551ae23b1647.jpg,1
120504001723,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),SPMT,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231201586551adc6307de.pdf,1
120502002305,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231204176551ae51969b7.pdf,1
120502001727,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502001711,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231207576551af2dae2cb.pdf,1
120502002286,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120504001067,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231211156551aff39ed0c.pdf,1
120504001068,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),SPMT,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231212226551b036cfb6b.pdf,1
120508000470,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231214386551b0be8c3db.pdf,1
120502001677,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120508000490,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231221036551b23f36ddf.pdf,1
120502001676,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502001674,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502001664,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120508000491,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231233086551b514bb558.pdf,1
120502001665,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502001671,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120502001666,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120508000280,0,,,,,,,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/111320231247336551b8750a33e.jpg,1
120652000001,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231248536551b8c5ea72b.pdf,1
120652000002,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:25 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320231252046551b984a602e.pdf,1
120506003046,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:28 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:28 GMT+0700 (Western Indonesia Time),PT Handa Terminal,2023,7,O003,1,,1
120502002746,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:28 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:28 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120504001624,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:28 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:28 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
