0,1,2,3,4,5,6,7,8,9
1861,1204010062,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Diusulkan untuk direclass ke AT-Tanah rudin,1021
1862,1204010063,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Reclass ke AT-Tanah bagian dari HPL No.1 Belawan,1021
1863,1204010064,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Reclass ke AT-Tanah bagian dari HM No.3 lahan luas,1021
1864,1204010065,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Reclass ke AT-Tanah bagian dari HGB No.95,1021
1904,1205040092,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Rumah Manager Umum & SDM,2501
1907,1205040093,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah untuk Mess Kadoodan HGB 291/Kadoodan,2501
1910,1205040094,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah HGB No. 1649 Tahun 1989,2501
1913,1205040095,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Moncongloe HGB 00002/Moncongloe,2501
1916,1205040096,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Daerah Kerja Pelabuhan HPL 1/Waupnor,2501
1918,1205040097,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Daerah Urugan DIP 91/92 HP P12/Brambaken,2501
1920,1205040098,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Perumahan Eks Bea Cukai,2501
1921,1205040099,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,"Pembebasan Lahan Tahap I HGB 631, HGB 1538",2501
7151,125191000005,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Rehabilitasi Gedung Kantor : dinding taman + penan,1131
7152,125191000006,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pemb. Faspen Restricted Area Termin RoRo,1021
7153,125161000614,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pek. Pembuatan Gate Lini 1,2307
1898,1205040046,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Komp. Perm.TanahTinggi HGB 06 & 07 /Tanah Tinggi,2501
1899,1205040047,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Kompleks Perumahan Mangga Dua HGB 06 / Mangga Dua,2501
1901,1205040048,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Kompleks Perumahan Dakomib HGB 08 dan 09/Kota Baru,2501
1902,1205040049,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Kawasan Air Prang HGB 02/Makadiwey,2501
1906,1205040050,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Hertasning HGB 20190 & HGB 20191/Tidung,2501
1909,1205040051,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Reklamasi Belakang MNS HGB 3389/KAMPUNG BARU,2501
1912,1205040052,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Rumah Dinas General Manager,2501
1812,1204010005,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Persewaan HGB No.94,1151
1813,1204010006,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Persewaan HGB No.02,1151
1816,1204010009,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Double pancatatan dengan aset no.1201000032,1121
1817,1204010010,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,AT-Tanah bagian dari HPL No.01 Tgl. 13 Juni 1989,1091
1820,1204010017,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Pelabuhan lama HP No.9 luas 70 m2 bagian dari,1171
1821,1204010019,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Pelabuhan lama HP No.9 luas 168 m2 bagian dari,1171
1824,1204010023,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Pelabuhan lama HP No.9 luas 182 m2 bagian dari eks,1171
1825,1204010024,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah di Pelabuhan lama seluas 1.768 m2 bagian,1171
1826,1204010025,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah digunakan pihak ketiga eks. BPP luas 200 m2,1171
1827,1204010026,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah di Pelabuhan Angin bagian dari HPL 1,1171
1828,1204010027,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Pinjam pakai tanah kantor KSOP Gunugsitoli bagian,1171
1829,1204010028,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Pelabuhan III Kijang,1061
1915,1205040053,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Perumahan HGB 03/KLAKUBLIK,2501
1917,1205040054,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Jalan Garuda HGB 3436/REMU UTARA,2501
1830,1204010029,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Rumah Dinas (Mess Baruna),1061
1831,1204010030,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Reclass ke AT - Tanahring bewaking Ujung Baru dan,1021
1856,1204010057,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Diusulkan untuk direclass ke AT-Tanah rudin,1021
1857,1204010058,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Diusulkan untuk direclass ke AT-Tanah rudin,1021
1888,1205040030,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah eks gudang Ayula HGB NO 10/Talumolo,2501
1889,1205040031,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah eks Kantor Surya HGB NO  31/Talumolo,2501
1973,1205040085,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Perumahan Jln.Pelanduk No. 41,2501
1974,1205040086,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Perumahan Jln.Pelanduk No. 6 & 8,2501
1832,1204010031,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah bagian dari HPL No.1 Belawan Sicanang seluas,1021
1833,1204010032,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Reclass ke Aset Tetap-Tanah Pelabuhan AEK Habil,1121
1858,1204010059,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Diusulkan untuk direclass ke AT-Tanah rudin,1021
1891,1205040032,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Kompleks Pelabuhan HPL No 1/Fak-fak selatan,2501
1893,1205040033,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Komp Perumahan Pelabuhan HGB 00016/Fak-fak wagom,2501
1919,1205040055,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Perumahan Nusatenggara 21,2501
1922,1205040056,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Dok IX Atas HGB 667/Imbi (366 m2),2501
1834,1204010033,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Reclass ke Aset Tetap-Tanah Pelabuhan di Sarudik,1121
1835,1204010034,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,"Tanah Persewaan PT. Asphalt Bangun Sarana, 4.985M",1131
1866,1205020005,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Bangunan Pelabuhan,
1867,1205030002,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Docking Intermediate Survey KT Sei Deli,2515
1895,1205040034,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Jalan Yos Sudarso HPL: 01/ Lingkas ujung,2501
1897,1205040035,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Jalan Sumatera HGB 194/Pamusia,2501
1925,1205040057,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Angkasa Indah HGB 911/Angkasa pura (1404 m2),2501
1928,1205040058,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Dok V Yapis HGB 685/Bhayangkara,2501
1836,1204010035,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,"Tanah Persewaan PT. Semen Padang seluas 6.466,60 m",1131
1837,1204010036,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,"Tanah Persewaan PT. Sarana Aceh Utama,seluas 5.466",1131
1868,1205030004,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Test container Crane template Upload,
1869,1205040010,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Pangkalan Slamet Riyadi (HPL 3/ uritetu),2501
1900,1205040036,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Jalan Karang Anyar HGB 1098/Kr.Anyar,2501
1903,1205040037,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Jalan Skip Tarakan HGB 00251/Kampung I /Skip,2501
1931,1205040059,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Hamadi Gunung HGB 244/Hamadi,2501
1932,1205040060,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Rumah Dinas HGB 140/Manokwari barat(1326 m2),2501
1838,1204010037,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Pelabuhan sert.Hak Pengelolaan No.3/1987,1031
1839,1204010038,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Pelabuhan sert.Hak Pengelolaan No.1/1984,1031
1870,1205040011,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Pangkalan Yos Soedarso HPL 02/Waihaong,2501
1871,1205040012,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Kawasan  Banda  Neira HPL 01/Nusantara,2501
1905,1205040038,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Jalan Bunyu HGB Nomor : 25/ P. bunyu,2501
1908,1205040039,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,"Tanah Jalan Yos Sudarso HGB 071 / Lingkas Ujung,",2501
1934,1205040061,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Daerah Kerja Pelabuhan,2501
1936,1205040062,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,TanahRumdis General Manager HGB 92/Manokwari Barat,2501
1840,1204010039,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Pelabuhan sert.Hak Pengelolaan No.1/1991,1031
1841,1204010040,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:28 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Perumahan Komplex Dumai bagian HP No.104,1031
1872,1205040013,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Kudamati  Bawah HGB 184/Benteng,2501
1873,1205040014,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Kudamati  Atas HGB 176/Benteng,2501
1911,1205040040,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:31 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Jl. Nikel HGB 5752/Rappocini,2501
1938,1205040063,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah HPL NO 01/Nunukan Timur,2501
1992,1205050042,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:34 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1993,1205050043,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:34 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1985,1205050031,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1996,1205050045,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2005,1205050049,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2008,1205050052,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2010,1205050053,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,2502
2011,1205050054,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2012,1205050055,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2013,1205050056,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2014,1205050057,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2015,1205050058,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2016,1205050059,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2017,1205050060,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2018,1205050061,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2019,1205050062,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2020,1205050063,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2021,1205050064,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2022,1205050065,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2023,1205050066,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2024,1205050067,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2025,1205050068,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2026,1205050069,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2027,1205050070,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
2028,1205060002,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Laptop,
2029,1205080009,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,TOYOTA ALL NEW RUSH 1.5 GTR A/T,2501
1978,1205050023,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,2302
1982,1205050026,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1977,1205040088,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah Ex Gudang PT.Pare HPL NO 09/Mallusetasi,2501
1979,1205040089,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,Tanah ex bangunan rumah merah HGB NO 08/Mallusetas,2501
1986,1205050034,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:34 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1987,1205050035,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:34 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1983,1205050027,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1984,1205050030,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:32 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
1999,1205050046,7,2023,[object Object],[object Object],Tue Jul 23 2024 12:09:35 GMT+0700 (Western Indonesia Time),ILCS.FRANS,test container crane ,1020
